######################################################################
#
# 	CONDITIONS OF USE
# ____________________________________________________________________
# 
# 
# The files are freely available for download and use on the condition 
# that APNIC will not be held responsible for any loss or damage 
# arising from the use of the information contained in these reports.
# 
# APNIC endeavours to the best of its ability to ensure the accuracy 
# of these reports; however, APNIC makes no guarantee in this regard.
# 
# In particular, it should be noted that these reports seek to 
# indicate where resources were first allocated or assigned. It is not
# intended that these reports be considered as an authoritative 
# statement of the location in which any specific resource may 
# currently be in use.
# 
# For more information see: 
#
#       http://www.apnic.net/db/rir-stats-format.html
# or
#	ftp://ftp.apnic.net/pub/apnic/stats/apnic/README.TXT
#
######################################################################
#
2|apnic|20220713|74886|19830613|20220712|+1000
apnic|IN|ipv4|103.121.116.0|1024|20180821|allocated
apnic|PK|ipv4|103.121.120.0|512|20180822|allocated
apnic|ID|ipv4|103.121.122.0|256|20180824|assigned
apnic|ID|ipv4|103.121.123.0|256|20180824|assigned
apnic|AU|ipv4|103.121.124.0|1024|20180822|allocated
apnic|AU|ipv4|103.121.128.0|1024|20180823|allocated
apnic|ID|ipv4|103.121.132.0|1024|20180823|allocated
apnic|ID|ipv4|103.121.136.0|1024|20180823|allocated
apnic|BD|ipv4|103.121.140.0|1024|20180824|allocated
apnic|ID|ipv4|103.121.144.0|1024|20180824|allocated
apnic|ID|ipv4|103.121.148.0|512|20180824|assigned
apnic|IN|ipv4|103.121.150.0|512|20180824|assigned
apnic|IN|ipv4|103.121.152.0|1024|20180824|allocated
apnic|IN|ipv4|103.121.156.0|512|20180824|allocated
apnic|MM|ipv4|103.121.158.0|256|20180827|assigned
apnic|ID|ipv4|103.121.159.0|256|20180827|assigned
apnic|CN|ipv4|103.121.160.0|1024|20180826|allocated
apnic|CN|ipv4|103.121.164.0|1024|20180826|allocated
apnic|ID|ipv4|103.121.168.0|1024|20180827|allocated
apnic|NP|ipv4|103.121.172.0|512|20180827|allocated
apnic|IN|ipv4|103.121.174.0|256|20180827|allocated
apnic|BD|ipv4|103.121.175.0|256|20180830|allocated
apnic|ID|ipv4|103.121.180.0|1024|20180827|allocated
apnic|KH|ipv4|103.121.188.0|1024|20180828|allocated
apnic|IN|ipv4|103.121.192.0|512|20180829|allocated
apnic|BD|ipv4|103.121.194.0|512|20180829|assigned
apnic|ID|ipv4|103.121.196.0|1024|20180829|assigned
apnic|ID|ipv4|103.121.200.0|1024|20180829|assigned
apnic|IN|ipv4|103.121.204.0|512|20180829|assigned
apnic|AU|ipv4|103.121.207.0|256|20180831|assigned
apnic|US|ipv4|103.121.208.0|1024|20180830|allocated
apnic|ID|ipv4|103.121.212.0|1024|20180830|assigned
apnic|BD|ipv4|103.121.216.0|1024|20180830|allocated
apnic|BD|ipv4|103.121.220.0|1024|20180830|allocated
apnic|MM|ipv4|103.121.224.0|1024|20180830|allocated
apnic|MM|ipv4|103.121.228.0|1024|20180830|allocated
apnic|AU|ipv4|103.121.232.0|512|20180830|allocated
apnic|IN|ipv4|103.121.234.0|512|20180830|assigned
apnic|IN|ipv4|103.121.236.0|512|20180830|assigned
apnic|ID|ipv4|103.121.238.0|512|20180830|assigned
apnic|IN|ipv4|103.121.240.0|1024|20180830|allocated
apnic|ID|ipv4|103.121.244.0|1024|20180831|allocated
apnic|AU|ipv4|103.121.248.0|512|20180831|allocated
apnic|CN|ipv4|103.121.250.0|256|20180831|assigned
apnic|ID|ipv4|103.121.251.0|256|20180831|assigned
apnic|CN|ipv4|103.121.252.0|1024|20180831|allocated
apnic|AU|ipv4|103.122.4.0|256|20180907|assigned
apnic|ID|ipv4|103.122.5.0|256|20180907|assigned
apnic|IN|ipv4|103.122.6.0|256|20180907|allocated
apnic|ID|ipv4|103.122.7.0|256|20180907|assigned
apnic|IN|ipv4|103.122.12.0|512|20180907|allocated
apnic|IN|ipv4|103.122.14.0|512|20180907|allocated
apnic|TW|ipv4|103.122.16.0|1024|20180910|allocated
apnic|TW|ipv4|103.122.20.0|1024|20180910|allocated
apnic|IN|ipv4|103.122.24.0|1024|20180910|allocated
apnic|BD|ipv4|103.122.28.0|1024|20180910|allocated
apnic|ID|ipv4|103.122.32.0|1024|20180910|allocated
apnic|IN|ipv4|103.122.36.0|1024|20180910|allocated
apnic|NZ|ipv4|103.122.40.0|1024|20180911|allocated
apnic|BD|ipv4|103.122.44.0|256|20180911|assigned
apnic|TH|ipv4|103.122.45.0|256|20180911|assigned
apnic|BD|ipv4|103.122.46.0|512|20180911|allocated
apnic|CN|ipv4|103.122.48.0|1024|20180911|allocated
apnic|FR|ipv4|103.122.52.0|256|20180911|assigned
apnic|IN|ipv4|103.122.53.0|256|20180911|assigned
apnic|AU|ipv4|103.122.54.0|256|20180911|assigned
apnic|ID|ipv4|103.122.55.0|256|20180913|assigned
apnic|IN|ipv4|103.122.56.0|1024|20180911|assigned
apnic|IN|ipv4|103.122.60.0|1024|20180911|allocated
apnic|ID|ipv4|103.122.64.0|1024|20180912|allocated
apnic|ID|ipv4|103.122.68.0|1024|20180912|assigned
apnic|PG|ipv4|103.122.72.0|512|20180913|allocated
apnic|BD|ipv4|103.122.74.0|512|20180913|allocated
apnic|ID|ipv4|103.122.76.0|512|20180913|assigned
apnic|IN|ipv4|103.122.78.0|256|20180913|assigned
apnic|MY|ipv4|103.122.79.0|256|20180914|allocated
apnic|IN|ipv4|103.122.84.0|512|20180913|allocated
apnic|IN|ipv4|103.122.86.0|512|20180913|allocated
apnic|AU|ipv4|103.122.88.0|512|20180914|allocated
apnic|BD|ipv4|103.122.90.0|512|20180914|allocated
apnic|HK|ipv4|103.122.92.0|1024|20180914|allocated
apnic|ID|ipv4|103.122.96.0|1024|20180914|allocated
apnic|BD|ipv4|103.122.100.0|512|20180914|assigned
apnic|AU|ipv4|103.122.102.0|256|20180917|assigned
apnic|AU|ipv4|103.122.103.0|256|20180917|assigned
apnic|ID|ipv4|103.122.104.0|1024|20180914|allocated
apnic|ID|ipv4|103.122.108.0|1024|20180914|allocated
apnic|TH|ipv4|103.122.112.0|1024|20180917|allocated
apnic|TW|ipv4|103.122.116.0|1024|20180917|allocated
apnic|AU|ipv4|103.122.120.0|256|20180917|allocated
apnic|ID|ipv4|103.122.121.0|256|20180917|assigned
apnic|AU|ipv4|103.122.123.0|256|20180918|allocated
apnic|TW|ipv4|103.122.124.0|1024|20180917|allocated
apnic|IN|ipv4|103.122.128.0|1024|20180917|allocated
apnic|IN|ipv4|103.122.132.0|1024|20180917|allocated
apnic|BD|ipv4|103.122.136.0|1024|20180918|allocated
apnic|TW|ipv4|103.122.148.0|1024|20180918|allocated
apnic|ID|ipv4|103.122.152.0|1024|20180918|allocated
apnic|IN|ipv4|103.122.156.0|512|20180918|allocated
apnic|PK|ipv4|103.122.158.0|512|20180918|allocated
apnic|MY|ipv4|103.122.164.0|256|20180918|allocated
apnic|AU|ipv4|103.122.166.0|512|20180919|allocated
apnic|IN|ipv4|103.122.168.0|1024|20180918|allocated
apnic|IN|ipv4|103.122.172.0|1024|20180918|allocated
apnic|CN|ipv4|103.122.176.0|1024|20180919|allocated
apnic|PH|ipv4|103.122.180.0|512|20180919|assigned
apnic|IN|ipv4|103.122.182.0|256|20180919|assigned
apnic|IN|ipv4|103.122.183.0|256|20180920|assigned
apnic|KR|ipv4|103.122.184.0|1024|20180919|allocated
apnic|TW|ipv4|103.122.188.0|1024|20180919|allocated
apnic|CN|ipv4|103.122.192.0|1024|20180919|allocated
apnic|TW|ipv4|103.122.196.0|1024|20180919|allocated
apnic|IN|ipv4|103.122.200.0|512|20180919|allocated
apnic|ID|ipv4|103.122.202.0|512|20180919|assigned
apnic|TW|ipv4|103.122.208.0|1024|20180919|allocated
apnic|TW|ipv4|103.122.216.0|1024|20180919|allocated
apnic|TW|ipv4|103.122.224.0|1024|20180919|allocated
apnic|IN|ipv4|103.122.228.0|1024|20180919|allocated
apnic|IN|ipv4|103.122.232.0|1024|20180919|allocated
apnic|TW|ipv4|103.122.236.0|1024|20180920|allocated
apnic|CN|ipv4|103.122.240.0|1024|20180920|allocated
apnic|AU|ipv4|103.122.244.0|1024|20180920|allocated
apnic|BD|ipv4|103.122.248.0|1024|20180920|allocated
apnic|BD|ipv4|103.122.252.0|1024|20180920|allocated
apnic|TW|ipv4|103.123.0.0|1024|20180920|allocated
apnic|CN|ipv4|103.123.4.0|1024|20180921|allocated
apnic|BD|ipv4|103.123.8.0|1024|20180921|allocated
apnic|PG|ipv4|103.123.12.0|256|20180921|assigned
apnic|ID|ipv4|103.123.13.0|256|20180921|assigned
apnic|ID|ipv4|103.123.14.0|512|20180921|assigned
apnic|ID|ipv4|103.123.16.0|1024|20180921|assigned
apnic|ID|ipv4|103.123.20.0|1024|20180921|assigned
apnic|ID|ipv4|103.123.24.0|512|20180921|assigned
apnic|AU|ipv4|103.123.26.0|256|20180924|assigned
apnic|IN|ipv4|103.123.27.0|256|20180924|allocated
apnic|HK|ipv4|103.123.28.0|1024|20180924|allocated
apnic|BD|ipv4|103.123.32.0|1024|20180924|allocated
apnic|IN|ipv4|103.123.36.0|512|20180924|allocated
apnic|IN|ipv4|103.123.38.0|256|20180924|allocated
apnic|ID|ipv4|103.123.39.0|256|20180925|assigned
apnic|PH|ipv4|103.123.40.0|1024|20180924|allocated
apnic|IN|ipv4|103.123.44.0|1024|20180924|allocated
apnic|IN|ipv4|103.123.48.0|512|20180924|assigned
apnic|IN|ipv4|103.123.50.0|512|20180924|assigned
apnic|IN|ipv4|103.123.52.0|1024|20180924|allocated
apnic|CN|ipv4|103.123.56.0|1024|20180925|allocated
apnic|ID|ipv4|103.123.64.0|1024|20180925|allocated
apnic|ID|ipv4|103.123.68.0|1024|20180925|allocated
apnic|IN|ipv4|103.123.72.0|512|20180925|allocated
apnic|IN|ipv4|103.123.74.0|256|20180925|assigned
apnic|PK|ipv4|103.123.75.0|256|20180926|assigned
apnic|IN|ipv4|103.123.76.0|1024|20180925|allocated
apnic|ID|ipv4|103.123.80.0|1024|20180926|allocated
apnic|NP|ipv4|103.123.84.0|256|20180926|allocated
apnic|IN|ipv4|103.123.86.0|512|20180926|allocated
apnic|CN|ipv4|103.123.88.0|1024|20180926|allocated
apnic|CN|ipv4|103.123.92.0|1024|20180926|allocated
apnic|ID|ipv4|103.123.96.0|1024|20180926|allocated
apnic|HK|ipv4|103.123.100.0|1024|20180926|allocated
apnic|ID|ipv4|103.123.104.0|1024|20180926|allocated
apnic|ID|ipv4|103.123.108.0|256|20180926|assigned
apnic|NZ|ipv4|103.123.109.0|256|20180927|assigned
apnic|AU|ipv4|103.123.110.0|256|20180927|assigned
apnic|IN|ipv4|103.123.111.0|256|20181001|assigned
apnic|PK|ipv4|103.123.112.0|1024|20180927|allocated
apnic|CN|ipv4|103.123.116.0|1024|20180927|allocated
apnic|ID|ipv4|103.123.120.0|1024|20180927|allocated
apnic|TW|ipv4|103.123.124.0|1024|20180927|allocated
apnic|TW|ipv4|103.123.128.0|1024|20180927|allocated
apnic|TW|ipv4|103.123.132.0|1024|20180927|allocated
apnic|US|ipv4|103.123.136.0|1024|20180927|allocated
apnic|TW|ipv4|103.123.140.0|1024|20180927|allocated
apnic|PH|ipv4|103.123.144.0|1024|20180927|allocated
apnic|ID|ipv4|103.123.148.0|1024|20180927|allocated
apnic|IN|ipv4|103.123.156.0|512|20180927|assigned
apnic|ID|ipv4|103.123.158.0|256|20181002|assigned
apnic|NZ|ipv4|103.123.159.0|256|20181002|assigned
apnic|CN|ipv4|103.123.160.0|1024|20180928|allocated
apnic|NZ|ipv4|103.123.164.0|1024|20180928|allocated
apnic|BD|ipv4|103.123.168.0|1024|20180928|allocated
apnic|CN|ipv4|103.123.176.0|1024|20180928|allocated
apnic|JP|ipv4|103.123.180.0|1024|20180928|allocated
apnic|TW|ipv4|103.123.184.0|1024|20180928|allocated
apnic|TW|ipv4|103.123.188.0|1024|20180928|allocated
apnic|TW|ipv4|103.123.192.0|1024|20180928|allocated
apnic|TW|ipv4|103.123.196.0|1024|20180928|allocated
apnic|CN|ipv4|103.123.200.0|1024|20180929|allocated
apnic|CN|ipv4|103.123.204.0|1024|20180929|allocated
apnic|CN|ipv4|103.123.208.0|1024|20180930|allocated
apnic|CN|ipv4|103.123.212.0|1024|20180930|allocated
apnic|TW|ipv4|103.123.216.0|1024|20181001|allocated
apnic|IN|ipv4|103.123.220.0|1024|20181001|allocated
apnic|IN|ipv4|103.123.224.0|1024|20181001|allocated
apnic|ID|ipv4|103.123.228.0|1024|20181002|allocated
apnic|NC|ipv4|103.123.232.0|512|20181002|allocated
apnic|IN|ipv4|103.123.234.0|512|20181002|allocated
apnic|ID|ipv4|103.123.236.0|256|20181002|assigned
apnic|SG|ipv4|103.123.237.0|256|20181003|allocated
apnic|MY|ipv4|103.123.238.0|512|20181002|allocated
apnic|TW|ipv4|103.123.240.0|1024|20181002|allocated
apnic|ID|ipv4|103.123.244.0|1024|20181002|allocated
apnic|ID|ipv4|103.123.248.0|1024|20181002|allocated
apnic|TW|ipv4|103.123.252.0|1024|20181003|allocated
apnic|JP|ipv4|103.124.0.0|1024|20181026|allocated
apnic|ID|ipv4|103.124.4.0|1024|20181026|allocated
apnic|ID|ipv4|103.124.8.0|256|20181026|assigned
apnic|IN|ipv4|103.124.9.0|256|20181030|assigned
apnic|IN|ipv4|103.124.12.0|1024|20181026|allocated
apnic|JP|ipv4|103.124.16.0|1024|20181029|allocated
apnic|CN|ipv4|103.124.24.0|1024|20181029|allocated
apnic|BD|ipv4|103.124.32.0|1024|20181029|allocated
apnic|AU|ipv4|103.124.36.0|512|20181029|assigned
apnic|IN|ipv4|103.124.38.0|512|20181029|assigned
apnic|TW|ipv4|103.124.40.0|1024|20181029|allocated
apnic|ID|ipv4|103.124.44.0|1024|20181029|allocated
apnic|CN|ipv4|103.124.48.0|1024|20181029|allocated
apnic|BD|ipv4|103.124.52.0|1024|20181029|allocated
apnic|VN|ipv4|103.124.56.0|1024|20181029|assigned
apnic|VN|ipv4|103.124.60.0|1024|20181029|assigned
apnic|CN|ipv4|103.124.64.0|1024|20181029|allocated
apnic|ID|ipv4|103.124.68.0|1024|20181030|allocated
apnic|TW|ipv4|103.124.72.0|1024|20181030|allocated
apnic|IN|ipv4|103.124.80.0|1024|20181030|allocated
apnic|IN|ipv4|103.124.84.0|1024|20181030|allocated
apnic|ID|ipv4|103.124.88.0|1024|20181030|allocated
apnic|VN|ipv4|103.124.92.0|1024|20181030|assigned
apnic|NP|ipv4|103.124.96.0|1024|20181031|allocated
apnic|KR|ipv4|103.124.100.0|1024|20181031|allocated
apnic|IN|ipv4|103.124.104.0|1024|20181031|allocated
apnic|IN|ipv4|103.124.108.0|256|20181031|allocated
apnic|IN|ipv4|103.124.109.0|256|20181102|allocated
apnic|BD|ipv4|103.124.110.0|512|20181101|allocated
apnic|ID|ipv4|103.124.112.0|1024|20181031|allocated
apnic|ID|ipv4|103.124.116.0|1024|20181031|allocated
apnic|US|ipv4|103.124.124.0|1024|20181101|allocated
apnic|US|ipv4|103.124.128.0|1024|20181102|allocated
apnic|NZ|ipv4|103.124.132.0|1024|20181102|allocated
apnic|ID|ipv4|103.124.136.0|1024|20181102|allocated
apnic|IN|ipv4|103.124.140.0|1024|20181102|allocated
apnic|ID|ipv4|103.124.144.0|1024|20181102|allocated
apnic|TW|ipv4|103.124.148.0|1024|20181102|allocated
apnic|IN|ipv4|103.124.152.0|512|20181102|allocated
apnic|IN|ipv4|103.124.154.0|256|20181102|assigned
apnic|HK|ipv4|103.124.155.0|256|20181102|assigned
apnic|IN|ipv4|103.124.156.0|512|20181102|assigned
apnic|MM|ipv4|103.124.158.0|512|20181105|allocated
apnic|ID|ipv4|103.124.160.0|1024|20181102|allocated
apnic|IN|ipv4|103.124.164.0|1024|20181102|allocated
apnic|IN|ipv4|103.124.168.0|1024|20181102|assigned
apnic|IN|ipv4|103.124.172.0|1024|20181102|allocated
apnic|TW|ipv4|103.124.176.0|1024|20181105|allocated
apnic|BD|ipv4|103.124.180.0|1024|20181105|allocated
apnic|GB|ipv4|103.124.186.0|256|20181108|assigned
apnic|TO|ipv4|103.124.187.0|256|20181108|allocated
apnic|ID|ipv4|103.124.188.0|1024|20181105|allocated
apnic|HK|ipv4|103.124.192.0|1024|20181105|allocated
apnic|ID|ipv4|103.124.196.0|1024|20181105|allocated
apnic|JP|ipv4|103.124.200.0|1024|20181105|allocated
apnic|IN|ipv4|103.124.204.0|1024|20181105|allocated
apnic|CN|ipv4|103.124.212.0|1024|20181106|allocated
apnic|CN|ipv4|103.124.216.0|1024|20181106|allocated
apnic|ID|ipv4|103.124.220.0|1024|20181106|allocated
apnic|BD|ipv4|103.124.224.0|1024|20181106|allocated
apnic|ID|ipv4|103.124.228.0|1024|20181106|allocated
apnic|BD|ipv4|103.124.232.0|1024|20181106|allocated
apnic|BD|ipv4|103.124.236.0|1024|20181106|allocated
apnic|IN|ipv4|103.124.240.0|1024|20181106|allocated
apnic|ID|ipv4|103.124.244.0|1024|20181107|allocated
apnic|BD|ipv4|103.124.248.0|1024|20181107|allocated
apnic|TW|ipv4|103.124.252.0|1024|20181108|allocated
apnic|TW|ipv4|103.125.0.0|1024|20181108|allocated
apnic|ID|ipv4|103.125.4.0|1024|20181108|allocated
apnic|ID|ipv4|103.125.8.0|1024|20181108|allocated
apnic|ID|ipv4|103.125.12.0|1024|20181108|assigned
apnic|ID|ipv4|103.125.16.0|1024|20181109|allocated
apnic|CN|ipv4|103.125.20.0|1024|20181109|allocated
apnic|BD|ipv4|103.125.24.0|256|20181111|assigned
apnic|NP|ipv4|103.125.25.0|256|20181112|allocated
apnic|NP|ipv4|103.125.26.0|512|20181112|allocated
apnic|BD|ipv4|103.125.28.0|1024|20181112|allocated
apnic|SG|ipv4|103.125.32.0|1024|20181112|allocated
apnic|ID|ipv4|103.125.36.0|1024|20181112|allocated
apnic|ID|ipv4|103.125.40.0|1024|20181112|allocated
apnic|CN|ipv4|103.125.44.0|1024|20181112|allocated
apnic|ID|ipv4|103.125.48.0|1024|20181113|allocated
apnic|ID|ipv4|103.125.52.0|256|20181113|assigned
apnic|IN|ipv4|103.125.53.0|256|20181113|assigned
apnic|BD|ipv4|103.125.54.0|512|20181113|assigned
apnic|ID|ipv4|103.125.56.0|1024|20181113|allocated
apnic|PK|ipv4|103.125.60.0|256|20181113|assigned
apnic|IN|ipv4|103.125.61.0|256|20181113|assigned
apnic|IN|ipv4|103.125.62.0|512|20181114|assigned
apnic|TW|ipv4|103.125.64.0|1024|20181114|allocated
apnic|PK|ipv4|103.125.68.0|1024|20181114|allocated
apnic|IN|ipv4|103.125.72.0|1024|20181114|allocated
apnic|IN|ipv4|103.125.76.0|1024|20181114|allocated
apnic|IN|ipv4|103.125.80.0|512|20181114|assigned
apnic|TH|ipv4|103.125.82.0|256|20181114|assigned
apnic|SG|ipv4|103.125.83.0|256|20181116|assigned
apnic|MY|ipv4|103.125.84.0|1024|20181114|allocated
apnic|TH|ipv4|103.125.92.0|1024|20181115|allocated
apnic|BD|ipv4|103.125.96.0|1024|20181115|allocated
apnic|ID|ipv4|103.125.104.0|1024|20181115|allocated
apnic|KR|ipv4|103.125.108.0|1024|20181115|allocated
apnic|IN|ipv4|103.125.112.0|512|20181115|assigned
apnic|IN|ipv4|103.125.114.0|256|20181119|allocated
apnic|HK|ipv4|103.125.115.0|256|20181122|allocated
apnic|ID|ipv4|103.125.116.0|1024|20181115|assigned
apnic|BD|ipv4|103.125.120.0|1024|20181115|allocated
apnic|JP|ipv4|103.125.124.0|1024|20181116|allocated
apnic|IN|ipv4|103.125.128.0|1024|20181116|allocated
apnic|CN|ipv4|103.125.132.0|1024|20181118|allocated
apnic|BD|ipv4|103.125.136.0|1024|20181118|allocated
apnic|PK|ipv4|103.125.140.0|1024|20181118|allocated
apnic|PK|ipv4|103.125.144.0|1024|20181119|allocated
apnic|PH|ipv4|103.125.148.0|1024|20181119|allocated
apnic|AU|ipv4|103.125.152.0|512|20181119|assigned
apnic|IN|ipv4|103.125.154.0|512|20181120|allocated
apnic|TW|ipv4|103.125.156.0|1024|20181120|allocated
apnic|IN|ipv4|103.125.160.0|1024|20181120|allocated
apnic|CN|ipv4|103.125.164.0|1024|20181120|allocated
apnic|VN|ipv4|103.125.168.0|1024|20181120|assigned
apnic|ID|ipv4|103.125.172.0|1024|20181121|allocated
apnic|PK|ipv4|103.125.176.0|1024|20181121|allocated
apnic|ID|ipv4|103.125.184.0|512|20181121|assigned
apnic|AF|ipv4|103.125.186.0|256|20181122|allocated
apnic|AU|ipv4|103.125.187.0|256|20181122|assigned
apnic|VN|ipv4|103.125.188.0|1024|20181121|assigned
apnic|VN|ipv4|103.125.192.0|1024|20181121|assigned
apnic|CN|ipv4|103.125.196.0|1024|20181122|allocated
apnic|IN|ipv4|103.125.200.0|512|20181122|assigned
apnic|ID|ipv4|103.125.202.0|512|20181122|assigned
apnic|AU|ipv4|103.125.204.0|1024|20181122|allocated
apnic|ID|ipv4|103.125.208.0|1024|20181122|allocated
apnic|ID|ipv4|103.125.212.0|1024|20181122|allocated
apnic|NL|ipv4|103.125.216.0|1024|20181122|allocated
apnic|NZ|ipv4|103.125.220.0|512|20181123|allocated
apnic|AU|ipv4|103.125.222.0|256|20181125|assigned
apnic|ID|ipv4|103.125.223.0|256|20181126|assigned
apnic|TW|ipv4|103.125.224.0|1024|20181123|allocated
apnic|TW|ipv4|103.125.228.0|1024|20181123|allocated
apnic|VU|ipv4|103.125.232.0|1024|20181123|allocated
apnic|CN|ipv4|103.125.236.0|1024|20181125|allocated
apnic|PK|ipv4|103.125.240.0|1024|20181125|allocated
apnic|AU|ipv4|103.125.244.0|1024|20181126|allocated
apnic|CN|ipv4|103.125.248.0|1024|20181126|allocated
apnic|BD|ipv4|103.125.252.0|1024|20181126|allocated
apnic|CN|ipv4|103.126.0.0|1024|20181126|allocated
apnic|AF|ipv4|103.126.4.0|512|20181126|allocated
apnic|IN|ipv4|103.126.6.0|512|20181126|allocated
apnic|ID|ipv4|103.126.8.0|1024|20181126|allocated
apnic|BD|ipv4|103.126.12.0|1024|20181126|allocated
apnic|CN|ipv4|103.126.16.0|1024|20181126|allocated
apnic|BD|ipv4|103.126.20.0|1024|20181127|allocated
apnic|HK|ipv4|103.126.24.0|256|20181127|assigned
apnic|AU|ipv4|103.126.25.0|256|20181127|assigned
apnic|AU|ipv4|103.126.27.0|256|20181128|assigned
apnic|ID|ipv4|103.126.28.0|1024|20181127|allocated
apnic|IN|ipv4|103.126.32.0|1024|20181127|allocated
apnic|BD|ipv4|103.126.36.0|1024|20181127|allocated
apnic|CN|ipv4|103.126.44.0|1024|20181127|allocated
apnic|BD|ipv4|103.126.48.0|1024|20181128|allocated
apnic|AU|ipv4|103.126.52.0|1024|20181128|allocated
apnic|ID|ipv4|103.126.56.0|1024|20181128|assigned
apnic|BD|ipv4|103.126.60.0|512|20181128|allocated
apnic|IN|ipv4|103.126.62.0|512|20181128|allocated
apnic|KR|ipv4|103.126.64.0|1024|20181128|allocated
apnic|IN|ipv4|103.126.68.0|1024|20181128|allocated
apnic|IN|ipv4|103.126.72.0|1024|20181128|allocated
apnic|BD|ipv4|103.126.76.0|1024|20181128|allocated
apnic|AU|ipv4|103.126.80.0|512|20181129|allocated
apnic|SG|ipv4|103.126.82.0|256|20181130|assigned
apnic|ID|ipv4|103.126.83.0|256|20181130|allocated
apnic|ID|ipv4|103.126.84.0|1024|20181129|allocated
apnic|TW|ipv4|103.126.88.0|1024|20181129|allocated
apnic|HK|ipv4|103.126.92.0|1024|20181130|allocated
apnic|BD|ipv4|103.126.96.0|1024|20181130|assigned
apnic|CN|ipv4|103.126.100.0|1024|20181130|allocated
apnic|MN|ipv4|103.126.104.0|1024|20181130|allocated
apnic|BD|ipv4|103.126.108.0|1024|20181130|allocated
apnic|BD|ipv4|103.126.112.0|1024|20181130|allocated
apnic|ID|ipv4|103.126.116.0|1024|20181130|allocated
apnic|ID|ipv4|103.126.120.0|256|20181130|assigned
apnic|AU|ipv4|103.126.121.0|256|20181204|assigned
apnic|NZ|ipv4|103.126.122.0|512|20181203|allocated
apnic|CN|ipv4|103.126.124.0|1024|20181202|allocated
apnic|CN|ipv4|103.126.128.0|1024|20181202|allocated
apnic|CN|ipv4|103.126.132.0|1024|20181202|allocated
apnic|US|ipv4|103.126.136.0|1024|20181203|allocated
apnic|TW|ipv4|103.126.140.0|1024|20181203|allocated
apnic|AU|ipv4|103.126.144.0|1024|20181203|allocated
apnic|BD|ipv4|103.126.148.0|1024|20181203|allocated
apnic|VN|ipv4|103.126.152.0|1024|20181204|assigned
apnic|VN|ipv4|103.126.156.0|1024|20181204|assigned
apnic|VN|ipv4|103.126.160.0|1024|20181204|assigned
apnic|TW|ipv4|103.126.164.0|1024|20181204|allocated
apnic|AU|ipv4|103.126.168.0|256|20181204|assigned
apnic|IN|ipv4|103.126.169.0|256|20181204|assigned
apnic|IN|ipv4|103.126.170.0|256|20181204|assigned
apnic|AU|ipv4|103.126.171.0|256|20181205|assigned
apnic|ID|ipv4|103.126.172.0|1024|20181204|allocated
apnic|JP|ipv4|103.126.176.0|1024|20181204|allocated
apnic|TW|ipv4|103.126.180.0|1024|20181204|allocated
apnic|BD|ipv4|103.126.184.0|512|20181205|assigned
apnic|AU|ipv4|103.126.186.0|256|20181205|assigned
apnic|AU|ipv4|103.126.187.0|256|20181205|assigned
apnic|AU|ipv4|103.126.192.0|512|20181205|allocated
apnic|AU|ipv4|103.126.194.0|256|20181205|assigned
apnic|IN|ipv4|103.126.196.0|1024|20181206|allocated
apnic|ID|ipv4|103.126.200.0|1024|20181206|allocated
apnic|IN|ipv4|103.126.204.0|512|20181206|allocated
apnic|AU|ipv4|103.126.206.0|256|20181206|assigned
apnic|AU|ipv4|103.126.207.0|256|20181207|assigned
apnic|CN|ipv4|103.126.208.0|1024|20181206|allocated
apnic|BD|ipv4|103.126.212.0|1024|20181206|allocated
apnic|BD|ipv4|103.126.216.0|1024|20181207|allocated
apnic|NZ|ipv4|103.126.220.0|1024|20181207|allocated
apnic|AU|ipv4|103.126.224.0|512|20181207|allocated
apnic|ID|ipv4|103.126.226.0|256|20181207|assigned
apnic|HK|ipv4|103.126.227.0|256|20181207|assigned
apnic|IN|ipv4|103.126.228.0|1024|20181207|allocated
apnic|BD|ipv4|103.126.236.0|512|20181210|assigned
apnic|IN|ipv4|103.126.239.0|256|20181210|assigned
apnic|IN|ipv4|103.126.240.0|256|20181210|assigned
apnic|HK|ipv4|103.126.242.0|512|20181211|allocated
apnic|NP|ipv4|103.126.244.0|1024|20181210|allocated
apnic|TH|ipv4|103.126.248.0|1024|20181211|allocated
apnic|TW|ipv4|103.126.252.0|1024|20181211|allocated
apnic|BD|ipv4|103.127.0.0|1024|20181211|allocated
apnic|BD|ipv4|103.127.4.0|1024|20181211|allocated
apnic|ID|ipv4|103.127.8.0|1024|20181211|allocated
apnic|ID|ipv4|103.127.12.0|1024|20181211|allocated
apnic|ID|ipv4|103.127.16.0|512|20181211|assigned
apnic|AU|ipv4|103.127.18.0|256|20181212|assigned
apnic|PH|ipv4|103.127.19.0|256|20181212|assigned
apnic|IN|ipv4|103.127.20.0|1024|20181211|allocated
apnic|HK|ipv4|103.127.24.0|1024|20181211|allocated
apnic|IN|ipv4|103.127.28.0|1024|20181211|allocated
apnic|IN|ipv4|103.127.32.0|512|20181212|allocated
apnic|IN|ipv4|103.127.34.0|256|20181212|assigned
apnic|PK|ipv4|103.127.36.0|1024|20181213|allocated
apnic|AU|ipv4|103.127.40.0|1024|20181212|allocated
apnic|BD|ipv4|103.127.44.0|1024|20181213|allocated
apnic|NP|ipv4|103.127.48.0|512|20181213|allocated
apnic|MY|ipv4|103.127.50.0|512|20181213|assigned
